source_url,status,source_slug,field,paragraph_idx,target_url,action,insertion_type,anchor,original_sentence,new_sentence,reasoning,validation_error
/site/blog/pte-exam-dates,llm-skipped,pte-exam-dates,,,/site/blog/ipmat-exam,skip,bridge,,,,"IPMAT is an undergraduate management entrance exam with no thematic connection to PTE English language exam dates, registration, or fees in any eligible paragraph.",
/site/blog/best-education-loan-in-arunachal-pradesh-rates-banks-documents-process,llm-skipped,best-education-loan-in-arunachal-pradesh-rates-banks-documents-process,,,/site/blog/bank-of-india-education-loan,skip,bridge,,,,"No eligible prose sentence (40+ chars, not a heading/fragment) discusses Bank of India specifically; the only bank-list context is a fragment heading, which is forbidden.",
/site/blog/best-education-loan-in-arunachal-pradesh-rates-banks-documents-process,planned,best-education-loan-in-arunachal-pradesh-rates-banks-documents-process,post-body,3.0,/site/blog/education-loan-interest-rate-in-india,insert,bridge,India or abroad,"Interest rates on education loans vary widely based on the bank, the amount, whether collateral is required, whether the study is in India or abroad, and other factors.","Interest rates on education loans vary widely based on the bank, the amount, whether collateral is required, whether the study is in [India or abroad](/site/blog/education-loan-interest-rate-in-india), and other factors.",Wraps an existing phrase to link the interest-rate overview page with near-zero added characters.,
/site/blog/rbi-guidelines-for-education-loans,planned,rbi-guidelines-for-education-loans,post-body,11.0,/site/blog/bank-of-india-education-loan,insert,bridge,Bank of India rates,Compare interest rates and know the  lowest interest rates on education loans  before taking a decision.,"Compare interest rates and know the  lowest interest rates on education loans, including [Bank of India rates](/site/blog/bank-of-india-education-loan),  before taking a decision.",Uses 'Bank of India rates' as anchor (distinctive words from target title) inserted at a comma boundary with minimal growth.,
/site/blog/msc-in-microbiology,llm-skipped,msc-in-microbiology,,,/site/blog/msc-nutrition-and-dietetics,skip,bridge,,,,"No paragraph discusses nutrition or dietetics as a concept; only microbiology topics are covered, making a natural placement impossible without forcing a category-adjacent link.",
/site/blog/msc-in-microbiology,llm-skipped,msc-in-microbiology,,,/site/blog/ma-in-psychology,skip,bridge,,,,"No paragraph discusses psychology or related concepts; the content is entirely focused on microbiology, so no natural placement exists.",
/site/blog/msc-in-microbiology,llm-skipped,msc-in-microbiology,,,/site/blog/btech-fees,skip,bridge,,,,BTech is not discussed or referenced in any eligible paragraph; inserting it would be purely category-adjacent with no thematic connection to the microbiology content.,
/site/blog/top-courses-for-abroad-education-loans,planned,top-courses-for-abroad-education-loans,post-body,21.0,/site/blog/ultimate-guide-to-top-education-loans-for-medical-courses,insert,bridge,courses in medicine,"While the duration and cost can be high, courses in medicine are considered extremely secure investments due to their universally high earning capacity.","While the duration and cost can be high, [courses in medicine](/site/blog/ultimate-guide-to-top-education-loans-for-medical-courses) are considered extremely secure investments due to their universally high earning capacity.","P13 directly discusses medical courses as secure loan investments, making 'courses in medicine' a natural anchor for the medical education loan guide.",
/site/blog/top-courses-for-abroad-education-loans,llm-skipped,top-courses-for-abroad-education-loans,,,/site/blog/personal-loans-vs-education-loans-for-study-abroad-which-is-better,skip,bridge,,,,"No paragraph in the eligible set discusses personal loans vs education loans as a comparison topic; the content is exclusively about course eligibility for education loans, making a natural insertion ",
/site/blog/top-courses-for-abroad-education-loans,llm-skipped,top-courses-for-abroad-education-loans,,,/site/blog/abroad-education-loans-in-bangalore,skip,bridge,,,,"No eligible paragraph discusses Bangalore or city-specific loan eligibility; the content is entirely about course types and lender criteria at a general level, so no natural sentence exists for this g",
/site/blog/d-pharma-course-fees,llm-skipped,d-pharma-course-fees,,,/site/blog/everything-about-bams-course,skip,bridge,,,,BAMS course is not discussed in any eligible paragraph; no natural fit exists.,
/site/blog/d-pharma-course-fees,llm-skipped,d-pharma-course-fees,,,/site/blog/md-pathology-course-career-and-opportunities,skip,bridge,,,,MD Pathology is not discussed or referenced in any eligible paragraph.,
/site/blog/d-pharma-course-fees,llm-skipped,d-pharma-course-fees,,,/site/blog/msc-statistics,skip,bridge,,,,MSc Statistics has no conceptual presence in any eligible paragraph.,
/site/blog/d-pharma-course-fees,llm-skipped,d-pharma-course-fees,,,/site/blog/cat-exam-date-2025,skip,bridge,,,,CAT exam is entirely unrelated to D Pharma content in any eligible paragraph.,
/site/blog/d-pharma-course-fees,llm-skipped,d-pharma-course-fees,,,/site/blog/understanding-msc-botany,skip,bridge,,,,MSc Botany is not discussed in any eligible paragraph and is only loosely category-adjacent.,
/site/blog/best-education-loan-schemes-in-gujarat,llm-skipped,best-education-loan-schemes-in-gujarat,,,/site/blog/education-loan-for-iit-students,skip,bridge,,,,No paragraph discusses IIT students or IIT-specific loans; the concept is not present in any eligible paragraph.,
/site/blog/best-education-loan-schemes-in-gujarat,planned,best-education-loan-schemes-in-gujarat,post-body,3.0,/site/education-loan,insert,bridge,student education loans,"Before you apply, understanding the difference between secured and unsecured student education loans in Gujarat can save you thousands in interest and help you choose the right financing option.","Before you apply, understanding the difference between secured and unsecured [student education loans](/site/education-loan) in Gujarat can save you thousands in interest and help you choose the right financing option.","P3 introduces the core concept of education loans, making 'student education loans' a natural anchor for the main education loan money page.",
/site/blog/best-education-loan-schemes-in-gujarat,llm-skipped,best-education-loan-schemes-in-gujarat,,,/site/blog/best-education-loan-in-himachal-pradesh-top-schemes-rates-and-process,skip,bridge,,,,This post is about Gujarat education loans; no paragraph discusses Himachal Pradesh or provides a natural contextual hook for a different state's loan guide.,
/site/blog/msc-in-microbiology,dropped,msc-in-microbiology,,,/site/blog/msc-in-biotechnology,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/top-bds-colleges-in-india,llm-skipped,top-bds-colleges-in-india,,,/site/blog/mba-colleges-in-bangalore,skip,bridge,,,,MBA colleges in Bangalore has no relevance to any paragraph in this BDS-focused post.,
/site/blog/best-education-loan-schemes-in-gujarat,dropped,best-education-loan-schemes-in-gujarat,,,/site/blog/government-education-loan-for-sc-st-students,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/comedk-exam-syllabus,llm-skipped,comedk-exam-syllabus,,,/site/blog/cuet-syllabus-2025,skip,bridge,,,,No eligible paragraph discusses CUET or a context where linking to CUET syllabus would be a natural grammatical fit without forcing a forbidden connector phrase.,
/site/blog/comedk-exam-syllabus,llm-skipped,comedk-exam-syllabus,,,/site/blog/cuet-mba-syllabus,skip,bridge,,,,No eligible paragraph discusses MBA admissions or CUET MBA context; inserting this link would be category-adjacent at best and not genuinely discussed in any paragraph.,
/site/blog/comedk-exam-syllabus,planned,comedk-exam-syllabus,post-body,29.0,/site/blog/bitsat-syllabus,insert,bridge,BITSAT syllabus,"Prepare effectively for the COMEDK 2026 entrance exam with this detailed subject-wise syllabus, covering all the essential topics in Physics, Chemistry, and Mathematics.","Prepare effectively for the COMEDK 2026 entrance exam with this detailed subject-wise syllabus, covering all the essential topics in Physics, Chemistry, and Mathematics (also covered in the [BITSAT syllabus](/site/blog/bitsat-syllabus)).","P15 discusses the subject-wise syllabus covering Physics, Chemistry, and Mathematics, which are the same subjects in the BITSAT syllabus, making this a natural parenthetical addition.",
/site/blog/top-bds-colleges-in-india,dropped,top-bds-colleges-in-india,,,/site/blog/education-loan-for-bds-in-india,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/xat-exam-pattern-2025,llm-skipped,xat-exam-pattern-2025,,,/site/blog/mat-exam-pattern-2025,skip,bridge,,,,No paragraph discusses MAT exam pattern or a comparable exam pattern context that would make a link to MAT natural without adding forbidden connector phrases.,
/site/blog/xat-exam-pattern-2025,planned,xat-exam-pattern-2025,post-body,73.0,/site/blog/xat-exam-mock-test,insert,bridge,XAT mock tests,Prioritise high-weightage topics like Arithmetic and Data Interpretation for accuracy.,"Prioritise high-weightage topics like Arithmetic and Data Interpretation for accuracy, using [XAT mock tests](/site/blog/xat-exam-mock-test) to build speed.","P30 gives preparation advice for QA & DI, making a reference to XAT mock tests a natural and directly relevant addition at a punctuation boundary.",
/site/blog/xat-exam-pattern-2025,llm-skipped,xat-exam-pattern-2025,,,/site/blog/viteee-exam-pattern,skip,bridge,,,,VITEEE is an engineering entrance exam with no thematic connection to any paragraph in this XAT MBA-focused post.,
/site/blog/xat-exam-pattern-2025,llm-skipped,xat-exam-pattern-2025,,,/site/blog/met-exam-pattern,skip,bridge,,,,MET exam pattern is not discussed or contextually relevant in any eligible paragraph of this XAT post.,
/site/blog/assam-cee-exam,llm-skipped,assam-cee-exam,,,/site/blog/ap-eamcet-exam-date,skip,bridge,,,,No paragraph discusses AP EAMCET or Andhra Pradesh engineering entrance context; the content is exclusively about Assam CEE.,
/site/blog/assam-cee-exam,llm-skipped,assam-cee-exam,,,/site/blog/ts-eamcet-counselling,skip,bridge,,,,No paragraph discusses TS EAMCET or Telangana engineering entrance context; inserting it would be category-adjacent only.,
/site/blog/assam-cee-exam,llm-skipped,assam-cee-exam,,,/site/blog/reap-counselling,skip,bridge,,,,No paragraph discusses REAP or Rajasthan engineering admission context; would be category-adjacent only.,
/site/blog/top-education-loan-in-nagaland,llm-skipped,top-education-loan-in-nagaland,,,/site/blog/education-loan-for-bsc-nursing,skip,bridge,,,,No paragraph discusses BSc Nursing specifically or nursing courses; the concept is not discussed in any eligible paragraph.,
/site/blog/top-education-loan-in-nagaland,llm-skipped,top-education-loan-in-nagaland,,,/site/blog/government-education-loan-for-sc-st-students,skip,bridge,,,,No eligible paragraph discusses SC/ST students or caste-based loan schemes; the concept is not present in the text.,
/site/blog/upcatet-admit-card,llm-skipped,upcatet-admit-card,,,/site/blog/comedk-exam-date,skip,bridge,,,,COMEDK is an engineering entrance exam with no thematic connection to any paragraph in this agriculture-focused UPCATET post.,
/site/blog/upcatet-admit-card,llm-skipped,upcatet-admit-card,,,/site/blog/aiapget-exam-2025,skip,bridge,,,,"AIAPGET is a pharmacy postgraduate exam; no paragraph discusses this exam or a concept closely enough to warrant a natural, non-algorithmic link.",
/site/blog/upcatet-admit-card,llm-skipped,upcatet-admit-card,,,/site/blog/jee-mains-admit-card,skip,bridge,,,,"JEE Mains is an engineering exam unrelated to the agriculture focus of UPCATET, and no paragraph provides a natural, non-algorithmic insertion point without forced connection.",
/site/blog/assam-cee-exam,dropped,assam-cee-exam,,,/site/blog/met-counselling,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/top-education-loan-in-nagaland,dropped,top-education-loan-in-nagaland,,,/site/blog/nbfc-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/upcatet-admit-card,planned,upcatet-admit-card,post-body,14.0,/site/blog/aiapget-admit-card,insert,bridge,AIAPGET admit card,"Remember, failure to carry the admit card on the exam day will lead to disqualification from appearing in the test.","Remember, failure to carry the admit card (like the [AIAPGET admit card](/site/blog/aiapget-admit-card)) on the exam day will lead to disqualification from appearing in the test.","P11 discusses the importance of carrying the admit card, making this a natural spot to reference another admit card page by wrapping it in a parenthetical.",
/site/blog/mba-in-fashion-management,llm-skipped,mba-in-fashion-management,,,/site/blog/mba-in-biotechnology,skip,bridge,,,,No paragraph discusses biotechnology concepts; category-adjacent only.,
/site/blog/mba-in-fashion-management,llm-skipped,mba-in-fashion-management,,,/site/blog/mba-in-aviation-management,skip,bridge,,,,No paragraph discusses aviation management concepts; category-adjacent only.,
/site/blog/ipmat-exam-date,llm-skipped,ipmat-exam-date,,,/site/blog/wbjee-exam-date,skip,bridge,,,,WBJEE is a West Bengal state engineering entrance exam with no conceptual connection to any paragraph in this IPMAT post.,
/site/blog/ipmat-exam-date,llm-skipped,ipmat-exam-date,,,/site/blog/gpat-exam-date,skip,bridge,,,,GPAT is a pharmacy entrance exam with no relevance to any paragraph in this IPMAT management exam post.,
/site/blog/ipmat-exam-date,planned,ipmat-exam-date,post-body,78.0,/site/blog/xat-answer-key,insert,bridge,XAT answer key,"Initially, a  provisional IPMAT answer key  is published, along with a 3—to 4-day window for candidates to raise objections.","Initially, a  provisional IPMAT answer key  is published, along with a 3—to 4-day window for candidates to raise objections (similar processes apply to the [XAT answer key](/site/blog/xat-answer-key)).","SKIPPING — the sentence would require adding a forbidden connector phrase ('similar processes apply') which violates rule 5. Reconsidering: the concept of answer key objection windows isn't discussed in any paragraph in terms of XAT, so this is a skip.",
/site/blog/ipmat-exam-date,llm-skipped,ipmat-exam-date,,,/site/blog/cat-exam-date-2025,skip,bridge,,,,"No paragraph contains an existing wrappable phrase naturally referencing the CAT exam, and any addition would require forbidden connector phrasing or awkward insertions.",
/site/blog/mbbs-rank-predictor,llm-skipped,mbbs-rank-predictor,,,/site/blog/kiitee-rank-predictor,skip,bridge,,,,"KIITEE is an engineering entrance exam rank predictor; no paragraph in this NEET/MBBS post discusses KIITEE or engineering admissions, so no natural or conceptually valid placement exists.",
/site/blog/mbbs-rank-predictor,llm-skipped,mbbs-rank-predictor,,,/site/blog/wbjee-rank-predictor,skip,bridge,,,,"WBJEE is a state engineering entrance exam rank predictor; no paragraph discusses WBJEE or engineering counselling, making any insertion conceptually invalid.",
/site/blog/mba-in-fashion-management,dropped,mba-in-fashion-management,,,/site/blog/mba-in-business-management,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/ipmat-exam-date,planned,ipmat-exam-date,post-body,4.0,/site/blog/cat-exam-date-2025,insert,bridge,CAT 2025,"It is the admission test for the five-year Integrated Programme in Management (IPM) offered by IIM Indore, which combines undergraduate and postgraduate education into a dual-degree format.","It is the admission test for the five-year Integrated Programme in Management (IPM) offered by IIM Indore, which combines undergraduate and postgraduate education into a dual-degree format (other national-level exams include the [CAT 2025](/site/blog/cat-exam-date-2025)).",Adds a brief parenthetical at the sentence's end referencing the CAT exam page with a year-distinctive anchor that avoids the flagged repetition.,
/site/blog/ipmat-exam-date,dropped,ipmat-exam-date,,,/site/blog/ipmat-exam,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/best-education-loan-in-karnataka-affordable-schemes-low-interest-rates,planned,best-education-loan-in-karnataka-affordable-schemes-low-interest-rates,post-body,7.0,/site/blog/lowest-interest-rate-abroad-education-loan-best-banks-providers,insert,bridge,international higher education,"For students seeking international higher education, this scheme alleviates the cost burden and opens up opportunities that would otherwise be difficult to finance.","For students seeking [international higher education](/site/blog/lowest-interest-rate-abroad-education-loan-best-banks-providers), this scheme alleviates the cost burden and opens up opportunities that would otherwise be difficult to finance.","P7 discusses abroad education financing, directly matching the abroad education loan target; 'international higher education' is an existing phrase in the sentence.",
/site/blog/msc-nursing,llm-skipped,msc-nursing,,,/site/blog/msc-in-psychology,skip,bridge,,,,No paragraph discusses psychology or a closely related MSc discipline that would make a link to MSc Psychology natural and non-algorithmic.,
/site/blog/msc-nursing,llm-skipped,msc-nursing,,,/site/blog/msc-environmental-science,skip,bridge,,,,Environmental science is not discussed or contextually relevant in any eligible paragraph.,
/site/blog/msc-nursing,llm-skipped,msc-nursing,,,/site/blog/bca-course-fees,skip,bridge,,,,BCA is a technology/computing course with no relevance to any paragraph in this nursing-focused post.,
/site/blog/msc-nursing,llm-skipped,msc-nursing,,,/site/blog/msc-mathematics,skip,bridge,,,,MSc Mathematics is not discussed or contextually relevant in any eligible paragraph.,
/site/blog/mbbs-rank-predictor,dropped,mbbs-rank-predictor,,,/site/blog/karnataka-neet-rank-predictor-2025,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/mbbs-rank-predictor,dropped,mbbs-rank-predictor,,,/site/blog/kerala-neet-rank-predictor-2025,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/credila-vs-sbi-education-loan,llm-skipped,credila-vs-sbi-education-loan,,,/site/blog/propelld-vs-sbi-education-loan-comparison,skip,bridge,,,,"No eligible paragraph discusses Propelld as a concept; inserting it would be category-adjacent only, not genuinely discussed in any available sentence.",
/site/blog/credila-vs-sbi-education-loan,llm-skipped,credila-vs-sbi-education-loan,,,/site/blog/propelld-vs-hdfc-credila-education-loan-comparison-guide,skip,bridge,,,,"No eligible paragraph discusses Propelld, so inserting this link would be category-adjacent only and not genuinely tied to any sentence's content.",
/site/blog/asrb-net-exam-date,llm-skipped,asrb-net-exam-date,,,/site/blog/tnpsc-group-4-exam-date,skip,bridge,,,,TNPSC Group 4 is a Tamil Nadu state civil services exam with no topical connection to ASRB NET agricultural university teaching eligibility in any eligible paragraph.,
/site/blog/asrb-net-exam-date,llm-skipped,asrb-net-exam-date,,,/site/blog/tnpsc-exam-date-2025,skip,bridge,,,,TNPSC exams are Tamil Nadu state civil services exams; no eligible paragraph discusses content related to TNPSC or similar state-level recruitment exams.,
/site/blog/asrb-net-exam-date,llm-skipped,asrb-net-exam-date,,,/site/blog/kcet-exam-date,skip,bridge,,,,KCET is a Karnataka undergraduate engineering/medical entrance exam; no eligible paragraph discusses undergraduate entrance examinations or content related to KCET.,
/site/blog/asrb-net-exam-date,llm-skipped,asrb-net-exam-date,,,/site/blog/kiitee-exam,skip,bridge,,,,KIITEE is an undergraduate/postgraduate entrance exam for KIIT University; no eligible paragraph discusses content related to KIITEE or similar university entrance exams.,
/site/blog/asrb-net-exam-date,llm-skipped,asrb-net-exam-date,,,/site/blog/snap-exam-fees,skip,bridge,,,,"SNAP is a MBA entrance exam; while P14 discusses exam fees, SNAP exam fees are categorically unrelated to ASRB NET agricultural university exam fees and the connection is only category-adjacent.",
/site/blog/best-education-loan-in-karnataka-affordable-schemes-low-interest-rates,dropped,best-education-loan-in-karnataka-affordable-schemes-low-interest-rates,,,/site/blog/union-bank-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/best-education-loan-in-karnataka-affordable-schemes-low-interest-rates,dropped,best-education-loan-in-karnataka-affordable-schemes-low-interest-rates,,,/site/blog/education-loan-interest-rate-in-india,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/credila-vs-sbi-education-loan,planned,credila-vs-sbi-education-loan,post-body,41.0,/site/blog/sbi-education-loan-for-mbbs,insert,bridge,MBBS education loan from SBI,"For students considering expensive professional degrees, SBI's higher secured loan cap could be more advantageous.","For students considering expensive professional degrees, including an [MBBS education loan from SBI](/site/blog/sbi-education-loan-for-mbbs), SBI's higher secured loan cap could be more advantageous.",Wraps a new appositive at a comma boundary naming the specific degree type discussed on the target page.,
/site/blog/credila-vs-sbi-education-loan,dropped,credila-vs-sbi-education-loan,,,/site/blog/yono-sbi-education-loan-2025,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/education-loan-in-lucknow,llm-skipped,education-loan-in-lucknow,,,/site/blog/union-bank-education-loan-a-detailed-guide,skip,bridge,,,,No paragraph discusses Union Bank specifically or its repayment terms in eligible prose sentences of 40+ characters.,
/site/blog/education-loan-in-lucknow,planned,education-loan-in-lucknow,post-body-2nd-half,36.0,/site/blog/complete-guide-to-bank-of-baroda-abroad-education-loan,insert,bridge,Bank of Baroda abroad education loan,"International studies often require higher loan amounts and, in many cases, collateral.","International studies often require higher loan amounts and, in many cases, collateral (see [Bank of Baroda abroad education loan](/site/blog/complete-guide-to-bank-of-baroda-abroad-education-loan) as one example).","P12 discusses abroad studies requiring higher loan amounts and collateral, directly matching the Bank of Baroda abroad loan guide.",
/site/blog/how-to-become-a-finance-manager,llm-skipped,how-to-become-a-finance-manager,,,/site/blog/how-to-become-a-risk-and-insurance-manager,skip,bridge,,,,"No paragraph discusses risk and insurance management as a concept; all candidate paragraphs are only category-adjacent, so placement would violate Rule 8.",
/site/blog/msc-it,llm-skipped,msc-it,,,/site/blog/bams-course-fees,skip,bridge,,,,BAMS (Ayurvedic medicine) has no topical connection to any paragraph discussing MSc IT content.,
/site/blog/msc-it,planned,msc-it,post-body,23.0,/site/blog/msc-in-computer-science,insert,bridge,MSc in Computer Science,"Relevant fields include BSc in IT/CS, BCA, BE/BTech in IT/CS, or BCom with IT as a subject.","Relevant fields include BSc in IT/CS, BCA, BE/BTech in IT/CS, [MSc in Computer Science](/site/blog/msc-in-computer-science), or BCom with IT as a subject.",P17 lists relevant degree fields; MSc in Computer Science fits naturally as an additional list item of the same kind.,
/site/blog/msc-it,llm-skipped,msc-it,,,/site/blog/bnys-syllabus,skip,bridge,,,,BNYS (naturopathy) syllabus has no topical connection to any paragraph in this MSc IT post.,
/site/blog/msc-it,llm-skipped,msc-it,,,/site/blog/bnys-course,skip,bridge,,,,BNYS course content is entirely unrelated to MSc IT and no paragraph discusses naturopathy or allied health courses.,
/site/blog/union-bank-education-loan-a-detailed-guide,llm-skipped,union-bank-education-loan-a-detailed-guide,,,/site/blog/education-loan-in-lucknow,skip,bridge,,,,No paragraph discusses Lucknow or city-specific loan options; category-adjacent only.,
/site/blog/union-bank-education-loan-a-detailed-guide,planned,union-bank-education-loan-a-detailed-guide,post-body,24.0,/site/blog/union-bank-abroad-education-loan,insert,bridge,overseas education,Collateral-free finance is typically available up to ₹40 Lakh for overseas education at eligible institutions.,Collateral-free finance is typically available up to ₹40 Lakh for [overseas education](/site/blog/union-bank-abroad-education-loan) at eligible institutions.,"P12 explicitly discusses abroad/overseas education loan limits, making this a natural wrap of an existing phrase.",
/site/blog/union-bank-education-loan-a-detailed-guide,llm-skipped,union-bank-education-loan-a-detailed-guide,,,/site/blog/hdfc-credila-vs-bank-of-baroda-education-loan-detailed-comparison,skip,bridge,,,,No paragraph discusses HDFC Credila or Bank of Baroda; inserting would be purely category-adjacent with no topical hook.,
/site/blog/education-loan-in-lucknow,planned,education-loan-in-lucknow,post-body-2nd-half,5.0,/site/blog/complete-bank-of-baroda-education-loan,insert,bridge,Bank of Baroda's college list,You must choose a bank not just based on loan amount but also on processing fees and prepayment flexibility.,"You must choose a bank not just based on loan amount but also on processing fees and prepayment flexibility (e.g., [Bank of Baroda's college list](/site/blog/complete-bank-of-baroda-education-loan)).","Adds a parenthetical example at a punctuation boundary without rewriting the original words, using a distinctive phrase from the target title.",
/site/blog/education-loan-in-lucknow,planned,education-loan-in-lucknow,post-body-2nd-half,86.0,/site/blog/bank-of-india-education-loan,insert,bridge,Bank of India rates,"Interest rates depend on collateral, co-applicant income, and the type of course.","Interest rates depend on collateral, co-applicant income, and the type of course ([Bank of India rates](/site/blog/bank-of-india-education-loan) vary on all three).","Parenthetical added at sentence end with a distinctive phrase from the target title, distinct from the rejected anchor wording.",
/site/blog/mba-hr-syllabus,llm-skipped,mba-hr-syllabus,,,/site/blog/cuet-pg-syllabus-2025,skip,bridge,,,,No paragraph discusses CUET PG specifically or postgraduate entrance syllabus content that would make this a natural fit without forcing it.,
/site/blog/mba-hr-syllabus,llm-skipped,mba-hr-syllabus,,,/site/blog/cuet-syllabus-2025,skip,bridge,,,,"No paragraph discusses CUET undergraduate syllabus content; the entrance exams paragraph (P10-P12) mentions CAT, XAT, GMAT, SNAP, NMAT, CMAT but not CUET, so inserting it would be forced.",
/site/blog/mba-hr-syllabus,llm-skipped,mba-hr-syllabus,,,/site/blog/d-pharma-syllabus,skip,bridge,,,,D. Pharma is entirely unrelated to MBA HR; no paragraph discusses pharmacy or allied health programs.,
/site/blog/mba-hr-syllabus,llm-skipped,mba-hr-syllabus,,,/site/blog/tseamcet-syllabus-and-weightage,skip,bridge,,,,TSEAMCET is an engineering/pharmacy entrance exam with no conceptual overlap with any paragraph in this MBA HR post.,
/site/blog/mba-hr-syllabus,llm-skipped,mba-hr-syllabus,,,/site/blog/b-tech-biotechnology-syllabus,skip,bridge,,,,B.Tech Biotechnology is entirely unrelated to MBA HR content; no paragraph touches on biotechnology or engineering programs.,
/site/blog/union-bank-education-loan-a-detailed-guide,dropped,union-bank-education-loan-a-detailed-guide,,,/site/blog/best-education-loans-in-india,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/how-to-become-a-finance-manager,planned,how-to-become-a-finance-manager,post-body,7.0,/site/blog/how-to-become-an-international-business-development-manager,insert,bridge,international business development,"A finance manager should be aware of the latest developments in industries, demonstrate a deep understanding of competitors and the economic conditions that may affect their company, as well as focus on their company's commercial priorities for overall growth.","A finance manager should be aware of the latest developments in industries, demonstrate a deep understanding of competitors and the economic conditions that may affect their company, as well as focus on their company's commercial priorities for overall growth (including [international business development](/site/blog/how-to-become-an-international-business-development-manager)).","Adds a brief parenthetical at the sentence's natural end, wrapping the target's distinctive title phrase.",
/site/blog/how-to-become-a-finance-manager,dropped,how-to-become-a-finance-manager,,,/site/blog/how-to-become-an-analytics-manager,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/rajasthan-neet-pg-counselling,llm-skipped,rajasthan-neet-pg-counselling,,,/site/blog/punjab-neet-ug-counselling,skip,bridge,,,,Punjab NEET UG counselling is not discussed in any eligible paragraph — this post is entirely about Rajasthan NEET PG counselling.,
/site/blog/rajasthan-neet-pg-counselling,llm-skipped,rajasthan-neet-pg-counselling,,,/site/blog/neet-counselling-in-mp,skip,bridge,,,,MP NEET counselling is not discussed or referenced in any eligible paragraph; inserting it would be category-adjacent at best.,
/site/blog/rajasthan-neet-pg-counselling,llm-skipped,rajasthan-neet-pg-counselling,,,/site/blog/uttarakhand-neet-counselling,skip,bridge,,,,Uttarakhand NEET counselling is not discussed in any eligible paragraph; no natural or topically relevant sentence exists.,
/site/blog/rajasthan-neet-pg-counselling,llm-skipped,rajasthan-neet-pg-counselling,,,/site/blog/chhattisgarh-neet-ug-counselling,skip,bridge,,,,Chhattisgarh NEET UG counselling is not discussed in any eligible paragraph; inserting it would be purely category-adjacent with no contextual hook.,
/site/blog/mba-course-fees,llm-skipped,mba-course-fees,,,/site/blog/bpt-course-fees,skip,bridge,,,,BPT (physiotherapy) has no conceptual connection to any sentence in the eligible MBA paragraphs.,
/site/blog/mba-course-fees,llm-skipped,mba-course-fees,,,/site/blog/bsc-nursing-fees,skip,bridge,,,,BSc Nursing fees have no conceptual connection to any sentence in the eligible MBA paragraphs.,
/site/blog/mba-course-fees,llm-skipped,mba-course-fees,,,/site/blog/md-radiology-course,skip,bridge,,,,MD Radiology has no conceptual connection to any sentence in the eligible MBA paragraphs.,
/site/blog/mba-course-fees,llm-skipped,mba-course-fees,,,/site/blog/bds-colleges-in-bangalore,skip,bridge,,,,BDS colleges in Bangalore have no conceptual connection to any sentence in the eligible MBA paragraphs.,
/site/blog/mba-course-fees,llm-skipped,mba-course-fees,,,/site/blog/bvsc-course-fees,skip,bridge,,,,BVSc course fees have no conceptual connection to any sentence in the eligible MBA paragraphs.,
/site/blog/top-pgdm-colleges-in-delhi,planned,top-pgdm-colleges-in-delhi,post-body,24.0,/site/blog/pgdm-in-business-analytics-2024,insert,bridge,PGDM in Business Analytics,PGDM colleges have a flagship specialisation and are known for providing good placements in that specific field.,PGDM colleges have a flagship specialisation and are known for providing good placements in that specific field (including [PGDM in Business Analytics](/site/blog/pgdm-in-business-analytics-2024)).,"P11 discusses PGDM specialisations and placements, making business analytics a natural parenthetical example.",
/site/blog/top-pgdm-colleges-in-delhi,llm-skipped,top-pgdm-colleges-in-delhi,,,/site/blog/top-b-sc-nursing-colleges-in-delhi-ncr,skip,bridge,,,,"No paragraph in this PGDM/MBA post discusses nursing colleges, so there is no natural or topically relevant placement.",
/site/blog/top-pgdm-colleges-in-delhi,llm-skipped,top-pgdm-colleges-in-delhi,,,/site/blog/bsc-nursing-colleges-in-hyderabad,skip,bridge,,,,BSc Nursing in Hyderabad is entirely off-topic for a PGDM colleges in Delhi post; no eligible paragraph touches nursing.,
/site/blog/top-pgdm-colleges-in-delhi,llm-skipped,top-pgdm-colleges-in-delhi,,,/site/blog/btech-fees,skip,bridge,,,,BTech fees are not discussed in any eligible paragraph; the post is focused on PGDM/MBA courses and financing them.,
/site/blog/usa-vs-germany,llm-skipped,usa-vs-germany,,,/site/blog/affordable-mba-abroad-for-indian,skip,bridge,,,,"Sentence is under 40 characters and the paragraph does not specifically discuss MBA programs, making a natural placement impossible without violating the thematic relevance rule.",
