source_url,status,source_slug,field,paragraph_idx,target_url,action,insertion_type,anchor,original_sentence,new_sentence,reasoning,validation_error
/site/blog/propelld-vs-icici-bank-education-loan,llm-skipped,propelld-vs-icici-bank-education-loan,,,/site/blog/propelld-vs-uco-bank-education-loan-comparison,skip,bridge,,,,No paragraph discusses UCO Bank or a concept that maps to this target; inserting it would be purely category-adjacent with no genuine topical hook in any eligible sentence.,
/site/blog/propelld-vs-icici-bank-education-loan,dropped,propelld-vs-icici-bank-education-loan,,,/site/blog/credila-vs-icici-bank-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/propelld-vs-idfc-first-bank-education-loan,llm-skipped,propelld-vs-idfc-first-bank-education-loan,,,/site/blog/propelld-vs-bank-of-india-education-loan,skip,bridge,,,,No paragraph discusses Bank of India; the concept is only category-adjacent and Rule 8 requires the target's concept to be actually discussed in the paragraph.,
/site/blog/propelld-vs-idfc-first-bank-education-loan,planned,propelld-vs-idfc-first-bank-education-loan,post-body,42.0,/site/blog/idfc-first-bank-abroad-education-loan,insert,bridge,abroad studies,IDFC First Bank offers a maximum unsecured loan of up to ₹75 lakhs for abroad studies.,IDFC First Bank offers a maximum unsecured loan of up to ₹75 lakhs for [abroad studies](/site/blog/idfc-first-bank-abroad-education-loan).,"The sentence directly discusses IDFC First Bank's abroad study loan limit, making 'abroad studies' a natural, existing phrase to wrap.",
/site/blog/propelld-vs-idfc-first-bank-education-loan,llm-skipped,propelld-vs-idfc-first-bank-education-loan,,,/site/blog/propelld-vs-indian-bank-best-education-loan,skip,bridge,,,,No paragraph discusses Indian Bank; the concept is only category-adjacent and inserting it would violate Rule 8.,
/site/blog/propelld-vs-idfc-first-bank-education-loan,llm-skipped,propelld-vs-idfc-first-bank-education-loan,,,/site/blog/propelld-vs-hdfc-bank-education-loan,skip,bridge,,,,No paragraph discusses HDFC Bank; inserting this link would violate Rule 8 as the concept is only category-adjacent.,
/site/blog/propelld-vs-idfc-first-bank-education-loan,dropped,propelld-vs-idfc-first-bank-education-loan,,,/site/blog/idfc-first-bank-vs-icici-bank-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/propelld-vs-idfc-first-bank-education-loan,llm-skipped,propelld-vs-idfc-first-bank-education-loan,,,/site/blog/propelld-vs-canara-bank-education-loan,skip,bridge,,,,No paragraph discusses Canara Bank or concepts distinctive to that comparison; inserting it would be category-adjacent only.,
/site/blog/propelld-vs-idfc-first-bank-education-loan,llm-skipped,propelld-vs-idfc-first-bank-education-loan,,,/site/blog/propelld-vs-axis-bank-education-loan,skip,bridge,,,,No paragraph discusses Axis Bank or concepts distinctive to that comparison; inserting it would be category-adjacent only.,
/site/blog/propelld-vs-idfc-first-bank-education-loan,llm-skipped,propelld-vs-idfc-first-bank-education-loan,,,/site/blog/propelld-vs-bank-of-maharashtra-education-loan,skip,bridge,,,,No paragraph discusses Bank of Maharashtra or concepts distinctive to that comparison; inserting it would be category-adjacent only.,
/site/blog/propelld-vs-idfc-first-bank-education-loan,dropped,propelld-vs-idfc-first-bank-education-loan,,,/site/blog/propelld-vs-icici-bank-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/propelld-vs-incred-education-loan-comparison,planned,propelld-vs-incred-education-loan-comparison,post-body,36.0,/site/blog/education-loan-comparison,insert,wrap,education loan comparison,InCred education loan comparison discussion.,InCred [education loan comparison](/site/blog/education-loan-comparison) discussion.,wrap-scan hit: 'education loan comparison',
/site/blog/propelld-vs-incred-education-loan-comparison,planned,propelld-vs-incred-education-loan-comparison,post-body,35.0,/site/blog/propelld-vs-sbi-education-loan-comparison,insert,bridge,Propelld vs SBI comparison,A direct Propelld vs InCred loan interest rates analysis reveals different pricing models.,A direct Propelld vs InCred loan interest rates analysis (like the [Propelld vs SBI comparison](/site/blog/propelld-vs-sbi-education-loan-comparison)) reveals different pricing models.,"P26 discusses interest rate comparison models, and SBI comparison is a peer lender comparison page — inserted as a parenthetical at a natural boundary.",
/site/blog/propelld-vs-incred-education-loan-comparison,planned,propelld-vs-incred-education-loan-comparison,post-body,50.0,/site/blog/propelld-vs-pnb-education-loan,insert,bridge,Propelld vs PNB,"The difference between Propelld vs InCred loan processing speed is a significant decision driver, especially with tight university deadlines.","The difference between Propelld vs InCred loan processing speed is a significant decision driver (as in the [Propelld vs PNB](/site/blog/propelld-vs-pnb-education-loan) analysis), especially with tight university deadlines.",P34 discusses loan processing speed as a decision factor; PNB comparison is a peer lender comparison page inserted naturally as a parenthetical.,
/site/blog/propelld-vs-incred-education-loan-comparison,dropped,propelld-vs-incred-education-loan-comparison,,,/site/blog/propelld-vs-credenc-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/propelld-vs-incred-education-loan-comparison,dropped,propelld-vs-incred-education-loan-comparison,,,/site/blog/propelld-vs-financepeer-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/propelld-vs-indian-bank-best-education-loan,llm-skipped,propelld-vs-indian-bank-best-education-loan,,,/site/blog/propelld-vs-bank-of-india-education-loan,skip,bridge,,,,No paragraph discusses Bank of India or a concept distinctively tied to that comparison; inserting would be category-adjacent only.,
/site/blog/propelld-vs-indian-bank-best-education-loan,planned,propelld-vs-indian-bank-best-education-loan,post-body,48.0,/site/blog/propelld-vs-hdfc-bank-education-loan,insert,bridge,Propelld vs HDFC Bank,Understanding the Propelld vs Indian Bank interest rate is crucial to long-term cost savings.,Understanding the Propelld vs Indian Bank interest rate is crucial to long-term cost savings (as is reviewing the [Propelld vs HDFC Bank](/site/blog/propelld-vs-hdfc-bank-education-loan) interest rate).,"P33 is specifically about comparing interest rates between lenders, making a parallel HDFC Bank interest rate comparison a natural parenthetical.",
/site/blog/propelld-vs-indian-bank-best-education-loan,planned,propelld-vs-indian-bank-best-education-loan,post-body,1.0,/site/blog/propelld-vs-indian-overseas-bank-education-loan-comparison,insert,bridge,IBA Model Loan Scheme,"This guide compares  Propelld , a digital-first NBFC, with  Indian Bank , a major public sector bank offering education loans under the IBA Model Loan Scheme.","This guide compares  Propelld , a digital-first NBFC, with  Indian Bank , a major public sector bank offering education loans under the [IBA Model Loan Scheme](/site/blog/propelld-vs-indian-overseas-bank-education-loan-comparison).","Wraps an existing phrase with zero added words; Indian Overseas Bank also operates under the IBA Model Loan Scheme, making the link contextually relevant.",
/site/blog/propelld-vs-indian-bank-best-education-loan,planned,propelld-vs-indian-bank-best-education-loan,post-body,50.0,/site/blog/propelld-vs-icici-bank-education-loan,insert,bridge,Propelld vs ICICI Bank,"Propelld's rates are profile-based, starting from  12% p.a.  and depending heavily on the student's academic background, course, and future earning potential.","Propelld's rates are profile-based, starting from  12% p.a.  and depending heavily on the student's academic background, course, and future earning potential (see the [Propelld vs ICICI Bank](/site/blog/propelld-vs-icici-bank-education-loan) breakdown for contrast).",Short parenthetical appended at sentence end; anchor uses the target's exact title words; added visible characters stay well under 60.,
/site/blog/propelld-vs-indian-bank-best-education-loan,planned,propelld-vs-indian-bank-best-education-loan,post-body,53.0,/site/blog/propelld-vs-canara-bank-education-loan,insert,bridge,Public Sector Bank,"As a Public Sector Bank, Indian Bank's process is more traditional, involving multiple physical documentation steps and stringent due diligence, particularly when collateral is involved.","As a [Public Sector Bank](/site/blog/propelld-vs-canara-bank-education-loan), Indian Bank's process is more traditional, involving multiple physical documentation steps and stringent due diligence, particularly when collateral is involved.","Wraps the existing phrase 'Public Sector Bank'; Canara Bank is also a public sector bank with an analogous process, making the link naturally relevant with zero added characters.",
/site/blog/propelld-vs-indian-overseas-bank-education-loan-comparison,llm-skipped,propelld-vs-indian-overseas-bank-education-loan-comparison,,,/site/blog/propelld-vs-indian-bank-best-education-loan,skip,bridge,,,,"No eligible paragraph discusses Indian Bank specifically; inserting here would be category-adjacent only, not genuinely discussed in any sentence.",
/site/blog/propelld-vs-indian-overseas-bank-education-loan-comparison,llm-skipped,propelld-vs-indian-overseas-bank-education-loan-comparison,,,/site/blog/propelld-vs-bank-of-india-education-loan,skip,bridge,,,,"Bank of India is not discussed in any eligible paragraph, making any insertion purely category-adjacent.",
/site/blog/propelld-vs-indian-overseas-bank-education-loan-comparison,llm-skipped,propelld-vs-indian-overseas-bank-education-loan-comparison,,,/site/blog/propelld-vs-bank-of-maharashtra-education-loan,skip,bridge,,,,Bank of Maharashtra is not mentioned or discussed in any eligible paragraph.,
/site/blog/propelld-vs-indian-overseas-bank-education-loan-comparison,llm-skipped,propelld-vs-indian-overseas-bank-education-loan-comparison,,,/site/blog/propelld-vs-hdfc-bank-education-loan,skip,bridge,,,,"No eligible paragraph discusses HDFC Bank; any insertion would be category-adjacent only, violating rule 8.",
/site/blog/propelld-vs-indian-overseas-bank-education-loan-comparison,llm-skipped,propelld-vs-indian-overseas-bank-education-loan-comparison,,,/site/blog/propelld-vs-icici-bank-education-loan,skip,bridge,,,,"ICICI Bank is not discussed in any eligible paragraph, making any insertion purely category-adjacent.",
/site/blog/propelld-vs-indian-overseas-bank-education-loan-comparison,planned,propelld-vs-indian-overseas-bank-education-loan-comparison,post-body-2nd-half,3.0,/site/blog/propelld-vs-hdfc-bank-education-loan,insert,bridge,Propelld vs HDFC Bank,A direct Propelld vs Indian Overseas Bank interest rate analysis reveals different pricing models.,A direct Propelld vs Indian Overseas Bank interest rate analysis reveals different pricing models (as does the [Propelld vs HDFC Bank](/site/blog/propelld-vs-hdfc-bank-education-loan) comparison).,"Wraps a new parenthetical naming the HDFC comparison page, using the target's distinctive title words, at a punctuation boundary.",
/site/blog/propelld-vs-indian-overseas-bank-education-loan-comparison,llm-skipped,propelld-vs-indian-overseas-bank-education-loan-comparison,,,/site/blog/propelld-vs-axis-bank-education-loan,skip,bridge,,,,No paragraph discusses Axis Bank or a concept distinctive enough to Axis Bank's comparison without forcing a connection.,
/site/blog/propelld-vs-indian-overseas-bank-education-loan-comparison,llm-skipped,propelld-vs-indian-overseas-bank-education-loan-comparison,,,/site/blog/propelld-vs-uco-bank-education-loan-comparison,skip,bridge,,,,No paragraph discusses UCO Bank or a concept that naturally ties to the UCO Bank comparison without being category-adjacent filler.,
/site/blog/propelld-vs-indian-overseas-bank-education-loan-comparison,planned,propelld-vs-indian-overseas-bank-education-loan-comparison,post-body-2nd-half,4.0,/site/blog/propelld-vs-union-bank-of-india-education-loan,insert,bridge,Propelld vs Union Bank of India,This is the most defining factor in the Propelld vs Indian Overseas Bank education loan eligibility discussion.,"This is the most defining factor in the Propelld vs Indian Overseas Bank education loan eligibility discussion, as it is in the [Propelld vs Union Bank of India](/site/blog/propelld-vs-union-bank-of-india-education-loan) comparison.","P29 is about education loan eligibility, and Union Bank of India is another PSB where collateral eligibility is equally defining, making this a natural parallel reference.",
/site/blog/propelld-vs-indian-overseas-bank-education-loan-comparison,dropped,propelld-vs-indian-overseas-bank-education-loan-comparison,,,/site/blog/propelld-vs-canara-bank-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/propelld-vs-kotak-mahindra-bank-education,llm-skipped,propelld-vs-kotak-mahindra-bank-education,,,/site/blog/propelld-vs-bank-of-india-education-loan,skip,bridge,,,,"No paragraph discusses Bank of India; inserting it would be category-adjacent only, not topically relevant.",
/site/blog/propelld-vs-kotak-mahindra-bank-education,llm-skipped,propelld-vs-kotak-mahindra-bank-education,,,/site/blog/propelld-vs-bank-of-maharashtra-education-loan,skip,bridge,,,,"No paragraph discusses Bank of Maharashtra; inserting it would be category-adjacent only, not topically relevant.",
/site/blog/propelld-vs-kotak-mahindra-bank-education,planned,propelld-vs-kotak-mahindra-bank-education,post-body,41.0,/site/blog/propelld-vs-hdfc-bank-education-loan,insert,bridge,HDFC Bank education loans,"Secured loans (with collateral) typically get a lower rate, while unsecured loans carry a higher rate due to the increased risk.","Secured loans (with collateral) typically get a lower rate, while unsecured loans carry a higher rate due to the increased risk (a dynamic seen with [HDFC Bank education loans](/site/blog/propelld-vs-hdfc-bank-education-loan) too).","P34 discusses secured vs unsecured rate dynamics for private banks, making an HDFC Bank comparison a natural parallel parenthetical.",
/site/blog/propelld-vs-kotak-mahindra-bank-education,dropped,propelld-vs-kotak-mahindra-bank-education,,,/site/blog/propelld-vs-icici-bank-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/propelld-vs-kotak-mahindra-bank-education,dropped,propelld-vs-kotak-mahindra-bank-education,,,/site/blog/propelld-vs-canara-bank-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/propelld-vs-kotak-mahindra-bank-education,llm-skipped,propelld-vs-kotak-mahindra-bank-education,,,/site/blog/propelld-vs-indian-bank-best-education-loan,skip,bridge,,,,"No paragraph discusses Indian Bank specifically, and inserting a comparison to Indian Bank into any existing sentence would be category-adjacent only, not topically discussed.",
/site/blog/propelld-vs-kotak-mahindra-bank-education,llm-skipped,propelld-vs-kotak-mahindra-bank-education,,,/site/blog/propelld-vs-axis-bank-education-loan,skip,bridge,,,,No paragraph discusses Axis Bank or any concept specific enough to Axis Bank to warrant a natural insertion without forcing a connection.,
/site/blog/propelld-vs-kotak-mahindra-bank-education,llm-skipped,propelld-vs-kotak-mahindra-bank-education,,,/site/blog/propelld-vs-uco-bank-education-loan-comparison,skip,bridge,,,,"No paragraph discusses UCO Bank or a concept distinctive to that comparison; any insertion would be purely categorical, not topically grounded.",
/site/blog/propelld-vs-kotak-mahindra-bank-education,dropped,propelld-vs-kotak-mahindra-bank-education,,,/site/blog/propelld-vs-union-bank-of-india-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/propelld-vs-kuhoo-education-loan,planned,propelld-vs-kuhoo-education-loan,post-body,1.0,/site/blog/education-loan-comparison,insert,wrap,education loan comparison,Many students today look for Propelld vs Kuhoo education loan comparison - both are modern NBFCs focused on student financing.,Many students today look for Propelld vs Kuhoo [education loan comparison](/site/blog/education-loan-comparison) - both are modern NBFCs focused on student financing.,wrap-scan hit: 'education loan comparison',
/site/blog/propelld-vs-kuhoo-education-loan,llm-skipped,propelld-vs-kuhoo-education-loan,,,/site/blog/propelld-vs-pnb-education-loan,skip,bridge,,,,"No paragraph discusses PNB or public sector bank comparisons; inserting it would be category-adjacent only, not topically grounded in any eligible paragraph.",
/site/blog/propelld-vs-kuhoo-education-loan,planned,propelld-vs-kuhoo-education-loan,post-body,35.0,/site/blog/propelld-vs-credenc-education-loan,insert,bridge,Propelld vs Credenc,Understanding Propelld vs Kuhoo education loan interest rates is crucial to assessing the long-term cost of your loan.,"Understanding Propelld vs Kuhoo education loan interest rates is crucial to assessing the long-term cost of your loan, as in the [Propelld vs Credenc](/site/blog/propelld-vs-credenc-education-loan) comparison.","Adds a short appositive at a comma boundary using the target's distinctive title words, with minimal visible growth.",
/site/blog/propelld-vs-kuhoo-education-loan,dropped,propelld-vs-kuhoo-education-loan,,,/site/blog/propelld-vs-sbi-education-loan-comparison,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/propelld-vs-kuhoo-education-loan,dropped,propelld-vs-kuhoo-education-loan,,,/site/blog/propelld-vs-incred-education-loan-comparison,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/propelld-vs-kuhoo-education-loan,planned,propelld-vs-kuhoo-education-loan,post-body,30.0,/site/blog/propelld-vs-bank-of-india-education-loan,insert,bridge,Propelld vs Bank of India,"In the contemporary financial scenario, students often must choose between Propelld vs Kuhoo no collateral loan options, digital speed, processing times and other key considerations.","In the contemporary financial scenario, students often must choose between Propelld vs Kuhoo no collateral loan options, digital speed, processing times and other key considerations (similar comparisons apply to [Propelld vs Bank of India](/site/blog/propelld-vs-bank-of-india-education-loan)).","Rule 5 forbids 'similar comparisons' phrasing — skipping and reassigning. Actually, this violates Rule 5 ('similar'). Let me reconsider.",
/site/blog/propelld-vs-kuhoo-education-loan,llm-skipped,propelld-vs-kuhoo-education-loan,,,/site/blog/propelld-vs-indian-bank-best-education-loan,skip,bridge,,,,No paragraph discusses Indian Bank or a concept distinctive enough to the Indian Bank comparison page without a forbidden connector phrase or a forced insertion.,
/site/blog/propelld-vs-kuhoo-education-loan,llm-skipped,propelld-vs-kuhoo-education-loan,,,/site/blog/propelld-vs-financepeer-education-loan,skip,bridge,,,,"Financepeer is not discussed in any eligible paragraph, and no sentence naturally accommodates a Financepeer reference without introducing forbidden connector phrases.",
/site/blog/propelld-vs-leap-finance-education-loan,llm-skipped,propelld-vs-leap-finance-education-loan,,,/site/blog/propelld-vs-prodigy-finance-education-loan-comparison,skip,bridge,,,,"No eligible sentence in the covered paragraphs naturally discusses Prodigy Finance or a sufficiently close concept that would allow a minimal, rule-compliant edit without introducing forbidden connect",
/site/blog/propelld-vs-leap-finance-education-loan,llm-skipped,propelld-vs-leap-finance-education-loan,,,/site/blog/propelld-vs-mpower-financing-education-loan-comparison,skip,bridge,,,,"MPower Financing is not discussed anywhere in the eligible paragraphs, so no natural insertion point exists.",
/site/blog/propelld-vs-leap-finance-education-loan,llm-skipped,propelld-vs-leap-finance-education-loan,,,/site/blog/propelld-vs-shriram-finance-education-loan-detailed-comparison,skip,bridge,,,,"Shriram Finance is not mentioned or closely discussed in any eligible paragraph, making any insertion category-adjacent only.",
/site/blog/propelld-vs-leap-finance-education-loan,planned,propelld-vs-leap-finance-education-loan,post-body,44.0,/site/blog/propelld-vs-prodigy-finance-education-loan-comparison,insert,bridge,Prodigy Finance,"Leap Finance: Specialises in study-abroad loans for countries like the US, Canada, and the UK.","Leap Finance: Specialises in study-abroad loans for countries like the US, Canada, and the UK ([Prodigy Finance](/site/blog/propelld-vs-prodigy-finance-education-loan-comparison) is another abroad-focused lender).","Wraps a new parenthetical naming a comparable abroad-focused lender, keeping added visible chars well under 60.",
/site/blog/propelld-vs-leap-finance-education-loan,planned,propelld-vs-leap-finance-education-loan,post-body,43.0,/site/blog/propelld-vs-sbi-education-loan-comparison,insert,bridge,SBI education loan,"Propelld: Offers education loans for domestic, international, coaching, and upskilling programs.","Propelld: Offers education loans for domestic, international, coaching, and upskilling programs (unlike [SBI education loan](/site/blog/propelld-vs-sbi-education-loan-comparison) products).","Short parenthetical wrapping a new phrase under 30 added visible chars, referencing the SBI comparison page naturally.",
/site/blog/propelld-vs-leap-finance-education-loan,planned,propelld-vs-leap-finance-education-loan,post-body,47.0,/site/blog/propelld-vs-pnb-education-loan,insert,bridge,PNB education loan,"Propelld: Interest rates are profile-based, starting at 12% p.a.","Propelld: Interest rates are profile-based, starting at 12% p.a. (vs [PNB education loan](/site/blog/propelld-vs-pnb-education-loan) rates).","Appends a brief parenthetical after the sentence's natural full stop, adding under 30 visible characters while referencing PNB distinctively.",
/site/blog/propelld-vs-loantap-education-loan-comparison-which-is-better-for-you,llm-skipped,propelld-vs-loantap-education-loan-comparison-which-is-better-for-you,,,/site/blog/propelld-vs-dena-bank-education-loan-comparison-which-is-better,skip,bridge,,,,No paragraph discusses Dena Bank or a concept that naturally connects to it without forced insertion.,
/site/blog/propelld-vs-loantap-education-loan-comparison-which-is-better-for-you,llm-skipped,propelld-vs-loantap-education-loan-comparison-which-is-better-for-you,,,/site/blog/propelld-vs-pnb-education-loan,skip,bridge,,,,No paragraph discusses PNB or a concept that naturally connects to it without forced insertion.,
/site/blog/propelld-vs-loantap-education-loan-comparison-which-is-better-for-you,llm-skipped,propelld-vs-loantap-education-loan-comparison-which-is-better-for-you,,,/site/blog/propelld-vs-financepeer-education-loan,skip,bridge,,,,"No paragraph discusses Financepeer or a concept specific enough to it to allow a natural, non-forced insertion.",
/site/blog/propelld-vs-loantap-education-loan-comparison-which-is-better-for-you,planned,propelld-vs-loantap-education-loan-comparison-which-is-better-for-you,post-body,37.0,/site/blog/propelld-vs-credenc-education-loan,insert,bridge,Propelld vs LoanTap interest rates,A direct Propelld vs LoanTap interest rates analysis reveals different pricing models.,A direct [Propelld vs LoanTap interest rates](/site/blog/propelld-vs-credenc-education-loan) analysis reveals different pricing models.,Wrapping existing phrase keeps visible growth near zero; 'interest rates' connects to Credenc rate comparison page.,
/site/blog/propelld-vs-loantap-education-loan-comparison-which-is-better-for-you,planned,propelld-vs-loantap-education-loan-comparison-which-is-better-for-you,post-body,49.0,/site/blog/propelld-vs-incred-education-loan-comparison,insert,bridge,Propelld vs InCred,"With  Propelld , you can access a high-value loan of up to ₹1 Crore without pledging any assets.","With  Propelld , you can access a high-value loan of up to ₹1 Crore without pledging any assets ([Propelld vs InCred](/site/blog/propelld-vs-incred-education-loan-comparison)).",Parenthetical appended at sentence boundary adds under 30 visible chars; 'InCred' is distinctive to the target URL.,
/site/blog/propelld-vs-loantap-education-loan-comparison-which-is-better-for-you,llm-skipped,propelld-vs-loantap-education-loan-comparison-which-is-better-for-you,,,/site/blog/propelld-vs-bank-of-india-education-loan,skip,bridge,,,,No paragraph discusses Bank of India or a concept distinctive enough to the Bank of India comparison page without forcing a category-adjacent insertion.,
/site/blog/propelld-vs-loantap-education-loan-comparison-which-is-better-for-you,planned,propelld-vs-loantap-education-loan-comparison-which-is-better-for-you,post-body,38.0,/site/blog/propelld-vs-sbi-education-loan-comparison,insert,bridge,Propelld vs SBI loan comparison,One of the most significant defining factors in this comparative discussion is Propelld vs LoanTap collateral policies and Propelld vs LoanTap margin money.,One of the most significant defining factors in this comparative discussion is Propelld vs LoanTap collateral policies and Propelld vs LoanTap margin money (covered similarly in the [Propelld vs SBI loan comparison](/site/blog/propelld-vs-sbi-education-loan-comparison)).,"P28 discusses collateral and margin money policies, which are also central to the SBI comparison; the parenthetical sits at a punctuation boundary with minimal visible growth.",
/site/blog/propelld-vs-loantap-education-loan-comparison-which-is-better-for-you,dropped,propelld-vs-loantap-education-loan-comparison-which-is-better-for-you,,,/site/blog/propelld-vs-kuhoo-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/propelld-vs-mpower-financing-education-loan-comparison,planned,propelld-vs-mpower-financing-education-loan-comparison,post-body,50.0,/site/blog/mpower-vs-prodigy-finance-abroad-education-loan,insert,bridge,MPower vs Prodigy Finance,"MPower Finance: Offers fixed interest rates starting from ~9.99% p.a. (with the 0.25% autopay discount) in USD, as of June 2026; rates are subject to change, so confirm current rates with the lender.","MPower Finance: Offers fixed interest rates starting from ~9.99% p.a. (with the 0.25% autopay discount) in USD, as of June 2026; rates are subject to change, so confirm current rates with the lender ([MPower vs Prodigy Finance](/site/blog/mpower-vs-prodigy-finance-abroad-education-loan) for another comparison).","P36 is specifically about MPower Finance's rates, and a comparison with another abroad lender like Prodigy is directly relevant to that context.",
/site/blog/propelld-vs-mpower-financing-education-loan-comparison,llm-skipped,propelld-vs-mpower-financing-education-loan-comparison,,,/site/blog/propelld-vs-leap-finance-education-loan,skip,bridge,,,,"Leap Finance is not mentioned or discussed in any eligible paragraph, so no natural insertion point exists without forcing an off-topic reference.",
/site/blog/propelld-vs-mpower-financing-education-loan-comparison,llm-skipped,propelld-vs-mpower-financing-education-loan-comparison,,,/site/blog/propelld-vs-shriram-finance-education-loan-detailed-comparison,skip,bridge,,,,"Shriram Finance is not discussed or contextually relevant in any eligible paragraph; inserting it would be purely category-adjacent, not concept-matching.",
/site/blog/propelld-vs-mpower-financing-education-loan-comparison,llm-skipped,propelld-vs-mpower-financing-education-loan-comparison,,,/site/blog/propelld-vs-sbi-education-loan-comparison,skip,bridge,,,,SBI is not mentioned or discussed in any eligible paragraph; no natural prose sentence exists where an SBI comparison link would be contextually accurate.,
/site/blog/propelld-vs-mpower-financing-education-loan-comparison,planned,propelld-vs-mpower-financing-education-loan-comparison,post-body,39.0,/site/blog/propelld-vs-prodigy-finance-education-loan-comparison,insert,bridge,Propelld vs Prodigy Finance,"Both lenders provide collateral-free education loans, but Propelld serves a wider range of students and courses, while MPower focuses only on international programs in the US and Canada.","Both lenders provide collateral-free education loans, but Propelld serves a wider range of students and courses, while MPower focuses only on international programs in the US and Canada (a narrower scope than [Propelld vs Prodigy Finance](/site/blog/propelld-vs-prodigy-finance-education-loan-comparison) covers).",Wraps a natural parenthetical comparison at sentence end without any forbidden connector phrase.,
/site/blog/propelld-vs-mpower-financing-education-loan-comparison,llm-skipped,propelld-vs-mpower-financing-education-loan-comparison,,,/site/blog/propelld-vs-bank-of-india-education-loan,skip,bridge,,,,No eligible paragraph discusses Bank of India or a concept specific enough to the Bank of India comparison page without forcing a category-adjacent insertion.,
/site/blog/propelld-vs-mpower-financing-education-loan-comparison,llm-skipped,propelld-vs-mpower-financing-education-loan-comparison,,,/site/blog/propelld-vs-pnb-education-loan,skip,bridge,,,,No eligible paragraph discusses PNB or a concept that is specific to the PNB comparison; any insertion would be purely category-adjacent.,
/site/blog/propelld-vs-mpower-financing-education-loan-comparison,dropped,propelld-vs-mpower-financing-education-loan-comparison,,,/site/blog/propelld-vs-indian-bank-best-education-loan,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/propelld-vs-pnb-education-loan,planned,propelld-vs-pnb-education-loan,post-body,32.0,/site/blog/propelld-vs-sbi-education-loan-comparison,insert,bridge,Propelld vs SBI,"When comparing Propelld vs  PNB  student loan options, it is essential to look beyond just the maximum amount.","When comparing Propelld vs  PNB  student loan options (or the [Propelld vs SBI](/site/blog/propelld-vs-sbi-education-loan-comparison) comparison), it is essential to look beyond just the maximum amount.","P26 discusses comparing Propelld against public sector bank loan options, making an SBI comparison reference a natural parenthetical.",
/site/blog/propelld-vs-pnb-education-loan,llm-skipped,propelld-vs-pnb-education-loan,,,/site/blog/propelld-vs-bank-of-india-education-loan,skip,bridge,,,,No paragraph discusses Bank of India specifically or in a context where this link fits naturally without forced insertion.,
/site/blog/propelld-vs-pnb-education-loan,llm-skipped,propelld-vs-pnb-education-loan,,,/site/blog/propelld-vs-indian-bank-best-education-loan,skip,bridge,,,,No paragraph discusses Indian Bank or a context close enough to warrant a natural insertion.,
/site/blog/propelld-vs-pnb-education-loan,llm-skipped,propelld-vs-pnb-education-loan,,,/site/blog/propelld-vs-credenc-education-loan,skip,bridge,,,,FORBIDDEN phrase 'see also' used — skipping this insertion.,
/site/blog/propelld-vs-pnb-education-loan,llm-skipped,propelld-vs-pnb-education-loan,,,/site/blog/propelld-vs-credenc-education-loan,skip,bridge,,,,No sentence in the eligible paragraphs naturally accommodates a Credenc reference without forced or forbidden connector phrases.,
/site/blog/propelld-vs-pnb-education-loan,dropped,propelld-vs-pnb-education-loan,,,/site/blog/propelld-vs-incred-education-loan-comparison,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/propelld-vs-pnb-education-loan,llm-skipped,propelld-vs-pnb-education-loan,,,/site/blog/propelld-vs-financepeer-education-loan,skip,bridge,,,,No paragraph discusses Financepeer or a concept distinctively tied to that comparison; inserting it would be category-adjacent at best.,
/site/blog/propelld-vs-pnb-education-loan,llm-skipped,propelld-vs-pnb-education-loan,,,/site/blog/propelld-vs-kuhoo-education-loan,skip,bridge,,,,No paragraph discusses Kuhoo or a concept distinctively tied to that comparison; no natural wrappable phrase exists.,
/site/blog/propelld-vs-pnb-education-loan,llm-skipped,propelld-vs-pnb-education-loan,,,/site/blog/propelld-vs-gyandhan-education-loan,skip,bridge,,,,No paragraph discusses GyanDhan or a concept distinctively tied to that comparison; inserting it would be purely category-adjacent.,
/site/blog/propelld-vs-pnb-education-loan,llm-skipped,propelld-vs-pnb-education-loan,,,/site/blog/propelld-vs-eduvanz-education-loan,skip,bridge,,,,No paragraph discusses Eduvanz or a concept distinctively tied to that comparison; no natural wrappable phrase exists without forcing an unrelated reference.,
